log10(Mass)+10    log10(VelDisp)   number_of_galaxy
13.488394 nan 0.000000
13.542173 nan 0.000000
13.217797 nan 0.000000
13.092046 nan 0.000000
13.541002 nan 0.000000
13.461975 nan 0.000000
13.539782 nan 0.000000
13.509721 nan 0.000000
13.549387 nan 0.000000
13.501382 nan 0.000000
13.510025 nan 0.000000
13.585515 nan 0.000000
13.494174 nan 0.000000
13.522749 nan 0.000000
13.529644 nan 0.000000
13.441742 nan 0.000000
13.503030 nan 0.000000
13.564078 nan 0.000000
13.590381 nan 0.000000
13.550578 nan 0.000000
13.506537 nan 0.000000
13.215210 nan 0.000000
13.583964 nan 0.000000
13.525250 nan 0.000000
13.451361 nan 0.000000
13.538835 nan 0.000000
13.531369 nan 0.000000
13.565678 nan 0.000000
13.369299 nan 0.000000
13.532311 nan 0.000000
13.611587 nan 0.000000
13.496727 nan 0.000000
13.197559 nan 0.000000
13.490480 nan 0.000000
13.384296 nan 0.000000
13.151305 nan 0.000000
13.515248 nan 0.000000
13.537215 nan 0.000000
13.590056 nan 0.000000
13.550294 nan 0.000000
13.403288 nan 0.000000
13.561315 nan 0.000000
13.498135 nan 0.000000
13.474207 nan 0.000000
13.456906 nan 0.000000
13.573829 nan 0.000000
13.480937 nan 0.000000
13.566703 nan 0.000000
13.490048 nan 0.000000
13.535337 nan 0.000000
13.206440 nan 0.000000
13.571465 nan 0.000000
13.496078 nan 0.000000
13.518669 nan 0.000000
13.467679 nan 0.000000
13.376741 nan 0.000000
13.236944 nan 0.000000
13.519253 nan 0.000000
13.569915 nan 0.000000
13.490647 nan 0.000000
13.181136 nan 0.000000
13.389191 nan 0.000000
13.536386 nan 0.000000
13.567179 nan 0.000000
13.375402 nan 0.000000
13.465699 nan 0.000000
13.553288 nan 0.000000
13.359912 nan 0.000000
13.545714 nan 0.000000
13.511404 nan 0.000000
13.408335 nan 0.000000
13.544995 nan 0.000000
13.402593 nan 0.000000
13.540559 nan 0.000000
13.551174 nan 0.000000
13.561822 nan 0.000000
13.438153 nan 0.000000
13.479050 nan 0.000000
13.475857 nan 0.000000
13.515768 nan 0.000000
13.500251 nan 0.000000
13.477270 nan 0.000000
13.534332 nan 0.000000
13.445819 nan 0.000000
13.436198 nan 0.000000
13.354274 nan 0.000000
13.366280 nan 0.000000
13.547611 nan 0.000000
13.447831 nan 0.000000
13.474370 nan 0.000000
13.555426 nan 0.000000
13.543946 nan 0.000000
13.397079 nan 0.000000
13.479781 nan 0.000000
13.546483 nan 0.000000
13.515757 nan 0.000000
13.501981 nan 0.000000
13.529951 nan 0.000000
13.516891 nan 0.000000
13.522685 nan 0.000000
13.579718 nan 0.000000
13.043816 nan 0.000000
13.563768 nan 0.000000
13.489968 nan 0.000000
13.479126 nan 0.000000
13.489037 nan 0.000000
13.477696 nan 0.000000
13.514440 nan 0.000000
13.592170 nan 0.000000
13.327328 nan 0.000000
13.519169 nan 0.000000
13.545384 nan 0.000000
13.506295 nan 0.000000
13.522354 nan 0.000000
13.389645 nan 0.000000
13.533879 nan 0.000000
13.547280 nan 0.000000
13.542220 nan 0.000000
13.503949 nan 0.000000
13.565610 nan 0.000000
13.544874 nan 0.000000
13.469239 nan 0.000000
13.594664 nan 0.000000
13.491046 nan 0.000000
13.471598 nan 0.000000
13.537262 nan 0.000000
13.542932 nan 0.000000
13.545300 nan 0.000000
13.469222 nan 0.000000
13.092505 nan 0.000000
13.531846 nan 0.000000
13.079281 nan 0.000000
13.423742 nan 0.000000
13.556438 nan 0.000000
13.495020 nan 0.000000
13.579879 nan 0.000000
13.530908 nan 0.000000
13.573898 nan 0.000000
13.406125 nan 0.000000
13.547197 nan 0.000000
13.553139 nan 0.000000
13.459272 nan 0.000000
13.549611 nan 0.000000
13.486816 nan 0.000000
13.472292 nan 0.000000
13.498700 nan 0.000000
13.539507 nan 0.000000
13.508991 nan 0.000000
13.502057 nan 0.000000
13.280983 nan 0.000000
13.449363 nan 0.000000
13.301639 nan 0.000000
13.578377 nan 0.000000
13.431933 nan 0.000000
13.483007 nan 0.000000
13.477816 nan 0.000000
13.553565 nan 0.000000
13.500510 nan 0.000000
13.376270 nan 0.000000
13.540150 nan 0.000000
13.549806 nan 0.000000
13.554606 nan 0.000000
13.559440 nan 0.000000
13.516259 nan 0.000000
13.395089 nan 0.000000
13.586749 nan 0.000000
13.484241 nan 0.000000
13.500222 nan 0.000000
13.587696 nan 0.000000
13.559233 nan 0.000000
13.508851 nan 0.000000
13.349418 nan 0.000000
13.414439 nan 0.000000
13.483419 nan 0.000000
13.464889 nan 0.000000
13.540406 nan 0.000000
13.494337 nan 0.000000
13.563014 nan 0.000000
13.509857 nan 0.000000
13.431743 nan 0.000000
13.462807 nan 0.000000
13.464715 nan 0.000000
13.509811 nan 0.000000
13.456785 nan 0.000000
13.534672 nan 0.000000
13.513293 nan 0.000000
13.536019 nan 0.000000
13.282860 nan 0.000000
13.500779 nan 0.000000
13.565191 nan 0.000000
13.169018 nan 0.000000
13.482505 nan 0.000000
13.520780 nan 0.000000
13.545103 nan 0.000000
13.526280 nan 0.000000
13.484317 nan 0.000000
13.053324 nan 0.000000
13.381048 nan 0.000000
13.335071 nan 0.000000
13.581208 nan 0.000000
13.552879 nan 0.000000
13.473467 nan 0.000000
13.169317 nan 0.000000
13.493975 nan 0.000000
13.523175 nan 0.000000
13.540330 nan 0.000000
13.578027 nan 0.000000
13.500170 nan 0.000000
13.429090 nan 0.000000
13.541817 nan 0.000000
13.557203 nan 0.000000
13.517367 nan 0.000000
13.434879 nan 0.000000
13.534218 nan 0.000000
13.546644 nan 0.000000
13.524328 nan 0.000000
13.483144 nan 0.000000
13.101335 nan 0.000000
13.480550 nan 0.000000
13.471397 nan 0.000000
13.496000 nan 0.000000
13.296993 nan 0.000000
13.547754 nan 0.000000
13.511128 nan 0.000000
13.478669 nan 0.000000
13.472646 nan 0.000000
13.518556 nan 0.000000
13.508015 nan 0.000000
13.183358 nan 0.000000
13.579066 nan 0.000000
13.537626 nan 0.000000
13.434351 nan 0.000000
13.551795 nan 0.000000
13.552114 nan 0.000000
13.494827 nan 0.000000
13.480500 nan 0.000000
13.527631 nan 0.000000
13.512115 nan 0.000000
13.319724 nan 0.000000
13.539348 nan 0.000000
13.518994 nan 0.000000
13.489658 nan 0.000000
13.521204 nan 0.000000
13.547126 nan 0.000000
13.513072 nan 0.000000
13.316947 nan 0.000000
13.518343 nan 0.000000
13.508914 nan 0.000000
13.498270 nan 0.000000
12.931928 nan 0.000000
13.451035 nan 0.000000
13.490910 nan 0.000000
13.576348 nan 0.000000
13.440572 nan 0.000000
13.213534 nan 0.000000
13.488579 nan 0.000000
13.508442 nan 0.000000
13.474699 nan 0.000000
13.484974 nan 0.000000
13.533834 nan 0.000000
13.556550 nan 0.000000
13.469338 nan 0.000000
13.201574 nan 0.000000
13.480738 nan 0.000000
13.466857 nan 0.000000
13.543691 nan 0.000000
13.410579 nan 0.000000
13.284219 nan 0.000000
13.546045 nan 0.000000
13.195233 nan 0.000000
13.492261 nan 0.000000
13.429331 nan 0.000000
13.501293 nan 0.000000
13.530994 nan 0.000000
13.554849 nan 0.000000
13.472285 nan 0.000000
13.491777 nan 0.000000
13.551528 nan 0.000000
13.527117 nan 0.000000
13.530866 nan 0.000000
13.515992 nan 0.000000
13.282823 nan 0.000000
13.490002 nan 0.000000
13.460615 nan 0.000000
13.488661 nan 0.000000
13.439506 nan 0.000000
13.587409 nan 0.000000
13.469014 nan 0.000000
13.496531 nan 0.000000
13.456172 nan 0.000000
13.490855 nan 0.000000
13.436360 nan 0.000000
13.368674 nan 0.000000
13.530989 nan 0.000000
13.440868 nan 0.000000
13.503906 nan 0.000000
13.461284 nan 0.000000
13.436683 nan 0.000000
13.466093 nan 0.000000
13.513926 nan 0.000000
13.565572 nan 0.000000
13.488382 nan 0.000000
13.515649 nan 0.000000
13.491349 nan 0.000000
13.532745 nan 0.000000
13.465688 nan 0.000000
13.528406 nan 0.000000
13.558782 nan 0.000000
13.467841 nan 0.000000
13.546350 nan 0.000000
13.566820 nan 0.000000
13.538238 nan 0.000000
13.104480 nan 0.000000
13.411416 nan 0.000000
13.467475 nan 0.000000
13.381271 nan 0.000000
13.418349 nan 0.000000
13.456459 nan 0.000000
13.330047 nan 0.000000
13.396171 nan 0.000000
13.506786 nan 0.000000
13.569921 nan 0.000000
13.381891 nan 0.000000
13.388477 nan 0.000000
13.546056 nan 0.000000
13.488370 nan 0.000000
13.339981 nan 0.000000
13.564299 nan 0.000000
13.495418 nan 0.000000
13.490721 nan 0.000000
13.467273 nan 0.000000
13.406783 nan 0.000000
13.561907 nan 0.000000
13.283285 nan 0.000000
13.488040 nan 0.000000
13.408159 nan 0.000000
13.347396 nan 0.000000
13.361365 nan 0.000000
13.502992 nan 0.000000
13.507619 nan 0.000000
13.460844 nan 0.000000
13.528713 nan 0.000000
13.212379 nan 0.000000
13.543295 nan 0.000000
13.514211 nan 0.000000
13.550471 nan 0.000000
13.537017 nan 0.000000
13.556279 nan 0.000000
13.108240 nan 0.000000
13.508368 nan 0.000000
13.571211 nan 0.000000
13.491953 nan 0.000000
13.512391 nan 0.000000
13.545739 nan 0.000000
13.518120 nan 0.000000
13.475075 nan 0.000000
13.512698 nan 0.000000
13.511944 nan 0.000000
13.523391 nan 0.000000
13.458977 nan 0.000000
13.498166 nan 0.000000
13.436862 nan 0.000000
13.476178 nan 0.000000
13.475619 nan 0.000000
13.490459 nan 0.000000
13.172485 nan 0.000000
13.475058 nan 0.000000
13.292217 nan 0.000000
13.188990 nan 0.000000
13.470418 nan 0.000000
13.557590 nan 0.000000
13.400941 nan 0.000000
13.540058 nan 0.000000
13.459890 nan 0.000000
13.243110 nan 0.000000
13.208968 nan 0.000000
13.486826 nan 0.000000
13.543773 nan 0.000000
13.467996 nan 0.000000
13.476879 nan 0.000000
13.511953 nan 0.000000
13.437223 nan 0.000000
13.550726 nan 0.000000
13.516052 nan 0.000000
13.498868 nan 0.000000
13.508882 nan 0.000000
13.539309 nan 0.000000
13.556401 nan 0.000000
13.161835 nan 0.000000
13.536529 nan 0.000000
13.500806 nan 0.000000
13.530436 nan 0.000000
13.444061 nan 0.000000
13.536338 nan 0.000000
13.483136 nan 0.000000
13.487840 nan 0.000000
13.500930 nan 0.000000
13.263969 nan 0.000000
13.432392 nan 0.000000
13.493877 nan 0.000000
13.559878 nan 0.000000
13.375489 nan 0.000000
13.371834 nan 0.000000
13.508924 nan 0.000000
13.504054 nan 0.000000
13.504076 nan 0.000000
13.500921 nan 0.000000
13.521710 nan 0.000000
13.529958 nan 0.000000
13.450092 nan 0.000000
13.341797 nan 0.000000
13.512278 nan 0.000000
13.492670 nan 0.000000
13.347579 nan 0.000000
13.488938 nan 0.000000
13.512105 nan 0.000000
13.550278 nan 0.000000
13.226485 nan 0.000000
12.742392 nan 0.000000
13.423484 nan 0.000000
13.603407 nan 0.000000
13.520644 nan 0.000000
13.198651 nan 0.000000
13.430408 nan 0.000000
13.478031 nan 0.000000
13.381222 nan 0.000000
13.259318 nan 0.000000
13.508010 nan 0.000000
13.584338 nan 0.000000
13.508780 nan 0.000000
13.508574 nan 0.000000
13.298524 nan 0.000000
13.502432 nan 0.000000
13.062081 nan 0.000000
13.555943 nan 0.000000
13.377631 nan 0.000000
13.360946 nan 0.000000
13.452743 nan 0.000000
13.518928 nan 0.000000
13.475553 nan 0.000000
13.459056 nan 0.000000
13.449601 nan 0.000000
13.495420 nan 0.000000
13.349324 nan 0.000000
13.509263 nan 0.000000
13.519138 nan 0.000000
13.269678 nan 0.000000
13.470855 nan 0.000000
13.512301 nan 0.000000
13.405839 nan 0.000000
13.536819 nan 0.000000
13.532915 nan 0.000000
13.570980 nan 0.000000
13.540545 nan 0.000000
13.454686 nan 0.000000
13.470706 nan 0.000000
13.523703 nan 0.000000
13.376926 nan 0.000000
13.520443 nan 0.000000
13.479025 nan 0.000000
13.254353 nan 0.000000
13.368860 nan 0.000000
13.468377 nan 0.000000
13.493172 nan 0.000000
13.172118 nan 0.000000
13.530192 nan 0.000000
13.473372 nan 0.000000
13.418302 nan 0.000000
13.171980 nan 0.000000
13.498832 nan 0.000000
13.403919 nan 0.000000
13.430952 nan 0.000000
13.487678 nan 0.000000
13.466572 nan 0.000000
13.555717 nan 0.000000
13.463143 nan 0.000000
13.409957 nan 0.000000
13.558287 nan 0.000000
13.400363 nan 0.000000
13.509514 nan 0.000000
13.498065 nan 0.000000
13.482661 nan 0.000000
13.482200 nan 0.000000
13.241449 nan 0.000000
13.459234 nan 0.000000
13.529351 nan 0.000000
13.525587 nan 0.000000
13.444942 nan 0.000000
13.347794 nan 0.000000
13.068561 nan 0.000000
13.483426 nan 0.000000
13.365832 nan 0.000000
13.355943 nan 0.000000
13.466172 nan 0.000000
13.320062 nan 0.000000
13.455839 nan 0.000000
13.491347 nan 0.000000
13.320444 nan 0.000000
13.528927 nan 0.000000
12.515837 nan 0.000000
13.464783 nan 0.000000
13.439703 nan 0.000000
13.489884 nan 0.000000
13.426296 nan 0.000000
13.303261 nan 0.000000
13.532643 nan 0.000000
13.416594 nan 0.000000
13.376873 nan 0.000000
13.526074 nan 0.000000
13.363028 nan 0.000000
13.531839 nan 0.000000
13.163728 nan 0.000000
13.462213 nan 0.000000
13.505384 nan 0.000000
13.517952 nan 0.000000
13.099915 nan 0.000000
13.522832 nan 0.000000
13.490200 nan 0.000000
13.450903 nan 0.000000
13.586517 nan 0.000000
13.457001 nan 0.000000
13.339534 nan 0.000000
13.501885 nan 0.000000
13.455541 nan 0.000000
13.544835 nan 0.000000
13.501453 nan 0.000000
13.294764 nan 0.000000
13.481405 nan 0.000000
13.217830 nan 0.000000
13.484660 nan 0.000000
13.510645 nan 0.000000
13.503650 nan 0.000000
13.524055 nan 0.000000
13.495695 nan 0.000000
13.428902 nan 0.000000
13.303838 nan 0.000000
13.443012 nan 0.000000
13.318160 nan 0.000000
13.510893 nan 0.000000
13.524570 nan 0.000000
13.483523 nan 0.000000
13.464690 nan 0.000000
-inf -inf 0.000000
13.157218 nan 0.000000
13.227686 nan 0.000000
13.424701 nan 0.000000
13.532555 nan 0.000000
13.364494 nan 0.000000
13.462137 nan 0.000000
13.419228 nan 0.000000
13.424116 nan 0.000000
13.406125 nan 0.000000
13.427488 nan 0.000000
13.539770 nan 0.000000
13.493759 nan 0.000000
13.564861 nan 0.000000
13.491423 nan 0.000000
13.439624 nan 0.000000
13.378220 nan 0.000000
13.514837 nan 0.000000
13.262137 nan 0.000000
13.515049 nan 0.000000
13.521608 nan 0.000000
13.436990 nan 0.000000
13.480546 nan 0.000000
13.412682 nan 0.000000
13.442154 nan 0.000000
13.531369 nan 0.000000
13.470754 nan 0.000000
13.458163 nan 0.000000
13.421734 nan 0.000000
13.433434 nan 0.000000
13.545725 nan 0.000000
13.404795 nan 0.000000
13.580008 nan 0.000000
13.325174 nan 0.000000
13.202450 nan 0.000000
13.471611 nan 0.000000
13.522736 nan 0.000000
13.348383 nan 0.000000
13.563189 nan 0.000000
13.524161 nan 0.000000
13.524276 nan 0.000000
13.477552 nan 0.000000
13.296020 nan 0.000000
13.462314 nan 0.000000
13.533760 nan 0.000000
13.430694 nan 0.000000
13.289898 nan 0.000000
13.430023 nan 0.000000
13.545830 nan 0.000000
13.528878 nan 0.000000
13.501151 nan 0.000000
13.515684 nan 0.000000
13.383923 nan 0.000000
13.493217 nan 0.000000
13.499880 nan 0.000000
13.505856 nan 0.000000
13.464672 nan 0.000000
13.436812 nan 0.000000
13.291497 nan 0.000000
13.394307 nan 0.000000
13.467894 nan 0.000000
13.429037 nan 0.000000
13.455974 nan 0.000000
13.526734 nan 0.000000
13.280926 nan 0.000000
13.549223 nan 0.000000
13.472245 nan 0.000000
13.262165 nan 0.000000
13.527592 nan 0.000000
13.524441 nan 0.000000
13.530194 nan 0.000000
13.489921 nan 0.000000
13.345708 nan 0.000000
13.480789 nan 0.000000
13.410476 nan 0.000000
13.438396 nan 0.000000
13.512330 nan 0.000000
13.398196 nan 0.000000
13.485969 nan 0.000000
13.513153 nan 0.000000
13.445398 nan 0.000000
13.451467 nan 0.000000
13.281528 nan 0.000000
13.505414 nan 0.000000
13.429503 nan 0.000000
13.454150 nan 0.000000
13.419923 nan 0.000000
13.473610 nan 0.000000
13.499863 nan 0.000000
12.936942 nan 0.000000
13.580641 nan 0.000000
13.501659 nan 0.000000
13.471767 nan 0.000000
13.408488 nan 0.000000
13.091038 nan 0.000000
13.548619 nan 0.000000
13.499495 nan 0.000000
13.543242 nan 0.000000
13.503328 nan 0.000000
13.506555 nan 0.000000
13.108937 nan 0.000000
13.289999 nan 0.000000
13.479034 nan 0.000000
13.469206 nan 0.000000
13.455676 nan 0.000000
13.477798 nan 0.000000
13.454519 nan 0.000000
13.377491 nan 0.000000
13.499998 nan 0.000000
13.514130 nan 0.000000
13.472336 nan 0.000000
13.497664 nan 0.000000
13.479336 nan 0.000000
13.267491 nan 0.000000
13.526676 nan 0.000000
13.562674 nan 0.000000
13.443765 nan 0.000000
13.453901 nan 0.000000
13.183016 nan 0.000000
13.385413 nan 0.000000
13.340076 nan 0.000000
13.284123 nan 0.000000
13.524024 nan 0.000000
13.441134 nan 0.000000
13.251138 nan 0.000000
13.393388 nan 0.000000
13.267182 nan 0.000000
13.504342 nan 0.000000
13.548741 nan 0.000000
13.456273 nan 0.000000
13.468736 nan 0.000000
13.066949 nan 0.000000
13.448811 nan 0.000000
13.481176 nan 0.000000
13.129408 nan 0.000000
13.455433 nan 0.000000
13.527123 nan 0.000000
13.308136 nan 0.000000
13.524378 nan 0.000000
13.521880 nan 0.000000
13.475975 nan 0.000000
13.279048 nan 0.000000
13.201868 nan 0.000000
12.855924 nan 0.000000
13.505569 nan 0.000000
13.447671 nan 0.000000
13.305161 nan 0.000000
13.412911 nan 0.000000
13.446366 nan 0.000000
13.474261 nan 0.000000
13.413182 nan 0.000000
13.240559 nan 0.000000
13.517176 nan 0.000000
13.209165 nan 0.000000
13.481299 nan 0.000000
13.527013 nan 0.000000
13.508533 nan 0.000000
13.502533 nan 0.000000
13.549055 nan 0.000000
13.485588 nan 0.000000
13.454882 nan 0.000000
13.439663 nan 0.000000
13.427883 nan 0.000000
13.490494 nan 0.000000
13.471022 nan 0.000000
13.455243 nan 0.000000
13.542125 nan 0.000000
13.447885 nan 0.000000
13.388049 nan 0.000000
13.518294 nan 0.000000
13.478508 nan 0.000000
13.221058 nan 0.000000
13.454610 nan 0.000000
13.398739 nan 0.000000
13.508980 nan 0.000000
13.474904 nan 0.000000
13.439015 nan 0.000000
13.478186 nan 0.000000
13.223201 nan 0.000000
13.397680 nan 0.000000
13.430114 nan 0.000000
13.532319 nan 0.000000
13.512144 nan 0.000000
13.457246 nan 0.000000
13.482007 nan 0.000000
13.064366 nan 0.000000
13.475786 nan 0.000000
13.475330 nan 0.000000
13.443175 nan 0.000000
13.479558 nan 0.000000
13.503391 nan 0.000000
13.392377 nan 0.000000
13.521203 nan 0.000000
13.168884 nan 0.000000
13.466028 nan 0.000000
13.521197 nan 0.000000
13.521568 nan 0.000000
13.471903 nan 0.000000
13.362177 nan 0.000000
13.507838 nan 0.000000
13.305756 nan 0.000000
13.515165 nan 0.000000
13.389966 nan 0.000000
13.415903 nan 0.000000
13.459397 nan 0.000000
13.230185 nan 0.000000
13.366611 nan 0.000000
13.553888 nan 0.000000
13.178483 nan 0.000000
13.258890 nan 0.000000
13.475559 nan 0.000000
13.431462 nan 0.000000
13.536094 nan 0.000000
13.325475 nan 0.000000
13.447780 nan 0.000000
13.463273 nan 0.000000
13.383344 nan 0.000000
13.503079 nan 0.000000
13.403445 nan 0.000000
13.525931 nan 0.000000
13.402302 nan 0.000000
13.505035 nan 0.000000
13.402891 nan 0.000000
13.445599 nan 0.000000
13.460358 nan 0.000000
13.460260 nan 0.000000
13.442396 nan 0.000000
13.426452 nan 0.000000
13.487636 nan 0.000000
13.413643 nan 0.000000
13.489357 nan 0.000000
13.492596 nan 0.000000
13.402614 nan 0.000000
13.479535 nan 0.000000
13.388440 nan 0.000000
13.414593 nan 0.000000
13.469205 nan 0.000000
13.290746 nan 0.000000
13.470956 nan 0.000000
13.447780 nan 0.000000
13.228448 nan 0.000000
13.204228 nan 0.000000
13.209611 nan 0.000000
13.453972 nan 0.000000
13.495771 nan 0.000000
13.388035 nan 0.000000
13.256882 nan 0.000000
13.456391 nan 0.000000
13.423699 nan 0.000000
13.490069 nan 0.000000
13.432746 nan 0.000000
13.320045 nan 0.000000
13.476184 nan 0.000000
13.236172 nan 0.000000
13.472263 nan 0.000000
13.419643 nan 0.000000
13.374499 nan 0.000000
13.316604 nan 0.000000
13.363917 nan 0.000000
13.399892 nan 0.000000
13.401961 nan 0.000000
13.519780 nan 0.000000
13.453861 nan 0.000000
13.326934 nan 0.000000
13.443414 nan 0.000000
13.519572 nan 0.000000
13.526039 nan 0.000000
13.539393 nan 0.000000
13.333759 nan 0.000000
13.213487 nan 0.000000
13.235414 nan 0.000000
13.466805 nan 0.000000
13.499706 nan 0.000000
13.524663 nan 0.000000
13.434510 nan 0.000000
13.346397 nan 0.000000
13.411039 nan 0.000000
13.462545 nan 0.000000
13.469055 nan 0.000000
13.460959 nan 0.000000
13.336539 nan 0.000000
13.414802 nan 0.000000
13.461945 nan 0.000000
13.411530 nan 0.000000
13.518446 nan 0.000000
13.392563 nan 0.000000
13.270110 nan 0.000000
13.498145 nan 0.000000
13.445933 nan 0.000000
13.500730 nan 0.000000
13.391553 nan 0.000000
13.530923 nan 0.000000
13.500610 nan 0.000000
13.136215 nan 0.000000
13.470684 nan 0.000000
13.474715 nan 0.000000
13.479399 nan 0.000000
13.355193 nan 0.000000
13.456028 nan 0.000000
13.284569 nan 0.000000
13.314853 nan 0.000000
13.477356 nan 0.000000
13.526036 nan 0.000000
13.303249 nan 0.000000
13.462193 nan 0.000000
13.373055 nan 0.000000
13.499114 nan 0.000000
13.442614 nan 0.000000
13.532641 nan 0.000000
13.503438 nan 0.000000
13.489032 nan 0.000000
13.467634 nan 0.000000
13.331717 nan 0.000000
13.478156 nan 0.000000
13.511781 nan 0.000000
13.431689 nan 0.000000
13.508539 nan 0.000000
13.102454 nan 0.000000
13.436412 nan 0.000000
13.437934 nan 0.000000
13.507145 nan 0.000000
13.518230 nan 0.000000
13.304903 nan 0.000000
13.412071 nan 0.000000
12.918157 nan 0.000000
13.310681 nan 0.000000
13.166666 nan 0.000000
13.455915 nan 0.000000
13.522376 nan 0.000000
13.502478 nan 0.000000
13.428622 nan 0.000000
13.537803 nan 0.000000
13.399749 nan 0.000000
13.492460 nan 0.000000
13.320075 nan 0.000000
13.430119 nan 0.000000
13.535176 nan 0.000000
13.390270 nan 0.000000
13.504996 nan 0.000000
13.443859 nan 0.000000
13.373697 nan 0.000000
13.483835 nan 0.000000
