log10(Mass)+10    log10(VelDisp_subhalos)
12.068360 2.247510
12.054894 2.242034
11.802403 2.089255
11.939424 2.136237
11.287085 2.101730
12.056148 2.225646
12.049954 -inf
11.982953 2.039821
12.001091 2.152797
12.000671 2.193289
12.025009 -inf
12.012275 2.212006
11.811761 2.209748
11.837706 2.202432
11.720336 1.984987
11.802537 2.145877
12.034602 2.156497
12.033820 2.265810
11.746468 2.247092
12.011831 2.261014
11.864117 2.127496
12.020499 2.261986
11.846595 2.177929
12.030266 -inf
11.979598 2.042649
12.036606 2.260106
12.037996 2.420967
12.032041 2.221632
11.555845 2.124950
12.028603 2.180281
11.985493 2.127711
11.987004 2.008933
11.994584 2.182227
12.016747 2.101026
11.963768 2.228512
11.997143 1.974238
11.740871 2.162221
11.932511 2.182836
12.002324 2.303343
12.033644 2.298334
11.905998 2.173127
11.943947 2.119470
11.892403 -inf
11.954056 2.228824
11.968724 2.085266
11.824987 2.236269
11.409271 1.911210
11.879340 2.167720
11.973419 2.156557
11.934726 -inf
11.864042 2.181150
12.018738 -inf
11.984019 1.858459
11.998967 2.112210
11.985333 2.174708
11.969351 1.890833
11.995319 2.027136
11.988497 2.224864
11.964262 2.142991
11.468531 2.076724
11.956752 2.217543
12.009813 -inf
11.955367 2.117763
11.959339 2.379712
11.866687 2.229270
11.957374 2.148569
11.948155 2.144205
11.982881 -inf
11.823415 2.062956
11.974750 2.179179
11.970541 -inf
11.936025 2.284920
11.983677 -inf
11.966527 2.199420
11.941048 -inf
11.894832 2.149457
11.815325 2.013279
11.717588 2.044369
11.860586 2.382811
11.809857 2.149718
11.995311 2.187228
11.762172 2.206174
11.957251 2.209745
11.989439 2.093688
11.875993 2.056615
11.952901 2.158630
11.967444 -inf
11.830729 2.051198
11.969776 2.155715
11.950809 2.187560
11.901797 2.143652
11.935733 2.209384
11.438968 2.056424
11.887411 2.041287
11.993631 -inf
11.878790 2.173685
11.986178 1.857577
11.641144 2.073619
11.910697 2.157634
11.948723 2.069569
11.931137 2.085082
11.924951 2.108522
11.933942 2.136122
11.918047 2.049879
11.832495 2.178856
11.946580 2.100902
11.953064 2.190570
11.875404 2.138186
11.796459 2.100719
11.953521 -inf
11.940384 2.113804
11.935009 2.177274
11.923237 2.045249
11.946569 2.179021
11.915538 -inf
11.910193 2.014013
11.887310 2.134039
11.932896 2.125711
11.894584 2.082282
11.943042 2.159462
11.914608 -inf
11.936134 1.946903
11.930583 2.015725
11.903246 2.401552
11.895363 2.080200
11.954253 2.253279
11.910656 1.979092
11.856198 1.891381
11.962423 -inf
11.934658 -inf
11.949994 2.143485
11.946103 2.226033
11.875698 2.216018
11.789254 2.111758
11.848724 2.126303
11.880457 2.029452
11.953052 -inf
11.929130 -inf
11.811375 -inf
11.906456 2.086923
11.768080 2.146081
11.933706 -inf
11.798548 2.054769
11.280265 2.193968
11.924282 2.122603
11.926165 2.099065
11.938387 2.201401
11.923158 2.155268
11.904215 2.258207
11.868122 2.133840
11.864116 2.093712
11.919420 -inf
11.934792 2.178566
11.934110 -inf
11.716263 2.648137
11.831771 2.231731
11.906545 1.957377
11.727165 1.941686
11.893267 2.124873
11.920655 -inf
11.897691 2.123143
11.844743 2.111280
11.891937 2.161835
11.885576 2.177626
11.896147 2.258059
11.538309 2.082205
11.911614 1.899967
11.886956 2.331739
11.889366 2.190967
11.933653 -inf
11.912428 1.934445
11.718540 2.103242
11.684030 2.192836
11.838151 2.011169
11.847275 2.053540
11.850199 2.025648
11.741437 2.109861
11.865604 1.981889
11.911451 -inf
11.904762 -inf
11.803479 2.355558
11.526563 2.078736
11.902510 2.167059
11.829487 2.138722
11.841660 2.071015
11.876107 2.188872
11.850124 2.004236
11.793544 2.011535
11.820007 2.096757
11.857187 2.284510
11.887720 2.191215
11.821494 2.103870
11.827040 2.010373
11.697110 2.093479
11.880691 2.314238
11.918962 2.090424
11.881684 -inf
11.876450 2.093607
11.898893 2.128626
11.508124 2.131476
11.886133 -inf
11.885167 1.967075
11.776692 1.999704
11.857229 2.226954
11.881443 2.141277
11.879521 2.117132
11.532423 2.058684
11.830919 2.103674
11.874520 -inf
11.865934 -inf
11.670331 2.014220
11.836527 2.059956
11.854330 2.192398
11.861203 -inf
11.818336 2.161645
11.859485 2.040920
11.401121 2.226218
11.864668 2.101195
11.810778 2.196595
11.841757 -inf
11.772099 2.194386
11.858016 -inf
11.729725 2.013697
11.851030 2.057932
11.849384 2.118829
11.743139 2.190490
11.835240 2.103885
11.861952 -inf
11.858065 2.111110
11.825748 -inf
11.824048 2.011857
11.550555 2.052996
11.790638 2.072055
11.801068 2.191916
11.800641 1.965889
11.784138 2.101530
11.764238 1.985777
11.821251 2.165438
11.818656 1.821412
11.761220 2.092260
11.631404 2.067346
11.802707 2.168862
11.835943 2.231653
11.822353 2.096289
11.742277 2.190147
11.512507 -inf
11.663526 -inf
11.814350 2.105490
11.846084 2.234119
11.790302 2.090878
11.818155 -inf
11.826375 -inf
11.642278 2.069877
11.765760 2.100761
11.772631 2.010676
11.829420 2.130923
11.732918 2.013936
11.801063 2.071459
11.745095 1.888445
11.811044 2.143623
11.783870 1.987524
11.784261 2.096526
11.527798 2.057598
11.796172 -inf
11.537923 1.884786
11.791346 2.074125
11.832973 -inf
11.803975 2.071122
11.795326 2.012167
11.792300 2.198335
11.791885 2.084512
11.810268 2.180508
11.806132 -inf
11.662186 2.050627
11.762640 2.115721
11.802154 2.053586
11.804897 2.198274
11.687165 1.741310
11.769440 1.981764
11.796785 2.047661
11.796950 2.071317
11.762275 1.572188
11.802982 2.097078
11.815820 -inf
11.302567 1.987025
11.787788 -inf
11.777043 2.036209
11.758058 1.577352
11.779567 2.130598
11.815753 1.997720
11.673322 2.210311
11.786649 2.170818
11.637754 2.283038
11.760974 2.085044
11.603943 2.302801
11.708773 -inf
11.790428 -inf
11.692672 2.060496
11.784173 1.815880
11.715525 1.829149
11.723527 2.134628
11.172863 2.004502
11.756987 -inf
11.736405 2.033601
11.772258 2.045791
11.697728 2.133285
11.704808 2.046792
11.746347 -inf
11.768481 2.334555
11.734804 1.941785
11.715697 2.094072
11.696836 1.937970
11.750551 -inf
11.574651 2.018188
11.739612 2.094996
11.780359 -inf
11.766524 2.172633
11.657286 2.006304
11.755523 2.045801
11.779189 2.059477
11.730343 2.096582
11.768359 -inf
11.787461 -inf
11.765224 2.221791
11.733572 -inf
11.732030 -inf
11.777432 2.070325
11.724293 1.798057
11.724249 1.833809
11.236976 1.882345
11.638487 1.933603
11.709486 2.075583
11.726136 2.105348
11.694480 2.006479
11.763735 2.195986
11.782767 -inf
11.761370 -inf
11.778544 2.083316
11.688524 2.160715
11.761678 2.169859
11.764150 -inf
11.763670 2.067483
11.705108 2.048344
11.782989 -inf
11.641753 1.821084
11.737453 1.744177
11.781388 -inf
11.675199 1.980708
11.701602 1.982240
11.758000 2.075418
11.646899 2.157897
11.675236 2.038398
11.689104 2.175103
11.730573 2.106993
11.721040 -inf
11.778968 -inf
11.760440 -inf
11.744514 2.152961
11.734429 1.712466
11.735296 2.008602
11.753779 -inf
11.714229 -inf
11.517715 2.035698
11.690594 2.027361
11.750132 -inf
11.690582 2.105912
11.735389 2.027366
11.689469 -inf
11.750309 2.129116
11.742684 2.243854
11.732311 -inf
11.711117 2.052971
11.720778 2.038452
11.763905 -inf
11.625929 1.897936
11.712762 2.118524
11.752215 1.817418
11.448823 2.015255
11.719050 -inf
11.711033 -inf
11.653456 2.056466
11.675975 1.851105
11.743350 1.927382
11.725555 -inf
11.765498 -inf
11.642765 2.112078
11.748793 -inf
11.482449 2.092375
11.712524 -inf
11.336219 1.980182
11.633623 1.940354
11.714204 2.109082
11.722157 -inf
11.623589 1.874144
11.715840 2.115407
11.732782 2.128428
11.667129 2.065297
11.742773 -inf
11.701188 1.842262
11.747352 -inf
10.575842 2.328040
11.656946 2.130625
11.670507 2.041090
11.738086 -inf
11.471346 1.818062
11.714723 -inf
11.469943 2.088938
11.705520 2.144921
11.706071 -inf
11.580060 2.007004
11.715852 -inf
11.710902 -inf
11.666105 1.872570
11.731968 -inf
11.709159 -inf
11.612908 1.903686
11.693213 2.113173
11.694361 -inf
11.636603 2.072654
11.679778 2.046502
11.653195 2.021968
11.608665 2.003509
11.711415 -inf
11.665176 1.924812
11.710478 2.033438
11.683524 -inf
11.736340 -inf
11.590913 1.971741
11.712324 -inf
11.706943 -inf
11.675549 1.872856
11.632261 1.824337
11.625167 1.891087
11.702991 2.064768
11.641277 -inf
11.678752 -inf
11.660256 2.101941
11.656861 1.842773
11.695228 2.144810
11.679556 -inf
11.698979 -inf
11.721257 -inf
11.678216 1.941504
11.677059 2.098527
11.666732 2.006646
11.659992 2.130758
11.644256 -inf
11.622762 2.087451
11.649119 -inf
11.584513 1.868889
11.690949 -inf
11.497632 1.997465
11.692249 -inf
11.694721 -inf
10.964213 1.843143
11.657059 1.878337
11.656471 2.061857
11.684809 -inf
11.626394 2.435916
11.682461 -inf
11.335457 1.932889
11.384839 2.263980
11.668440 2.048374
11.463836 1.863622
11.696467 1.863473
11.602147 1.786972
11.625815 -inf
11.676131 -inf
11.667501 2.160449
11.695460 2.064283
11.624423 1.988669
11.677600 1.895663
11.696167 -inf
11.403600 -inf
11.614020 2.146784
11.652849 1.970587
11.671384 2.016755
11.414734 2.104461
11.628973 -inf
11.689583 -inf
11.642382 -inf
11.646502 -inf
11.205351 2.118673
11.640830 -inf
11.670568 -inf
11.559191 2.029027
11.595921 2.062106
11.633888 1.987533
11.653612 1.887275
11.706903 -inf
11.616095 2.045885
11.581185 2.015132
11.607862 1.977189
11.596654 1.775681
11.629973 -inf
11.619348 1.900953
11.613156 2.014348
11.662573 -inf
11.654036 2.079135
11.582853 2.168119
11.660631 -inf
11.272507 1.779464
11.657209 -inf
11.621732 1.930386
11.506506 1.868539
11.661648 2.138480
11.663264 -inf
11.564757 1.899525
11.670322 -inf
11.636321 2.049218
11.655153 2.122070
11.665318 -inf
11.626582 -inf
11.639217 2.036396
11.660507 -inf
11.625722 2.058077
11.658722 2.006025
11.617246 -inf
11.661441 -inf
11.600591 1.961036
11.659980 -inf
11.639698 -inf
11.649953 -inf
11.337934 2.002910
11.639019 2.077833
11.615888 1.932006
11.605308 1.980705
11.505624 2.037144
11.595358 1.971772
11.532562 1.923352
11.571522 1.790167
11.668889 1.995671
11.632960 -inf
11.619836 -inf
11.586815 2.015559
11.600006 2.010929
11.548105 1.984039
11.605663 1.984051
11.622244 2.022408
11.614243 -inf
11.624289 2.004094
11.617639 -inf
11.511969 1.865685
11.345232 1.967534
11.635045 -inf
11.621474 -inf
11.632600 2.134551
11.616109 2.101315
11.575863 -inf
11.613322 2.079985
11.363806 1.918274
11.627074 -inf
11.428494 1.895428
11.584875 2.165633
11.566619 2.000355
11.632625 -inf
11.644085 2.047311
11.599154 -inf
11.600454 -inf
11.598486 -inf
11.501372 2.044982
11.568248 1.901821
11.636524 -inf
11.587603 -inf
11.555463 2.113915
11.553151 1.931138
11.555326 1.900483
11.279405 1.976431
11.601654 2.039870
11.414100 1.932476
11.612106 -inf
11.634398 -inf
11.407872 -inf
11.639558 -inf
11.060872 2.010962
11.368682 -inf
11.579673 2.116407
11.442523 1.799397
11.604731 -inf
11.596372 2.052842
11.612688 1.733597
11.604092 -inf
11.620556 2.048028
11.608266 2.154984
11.588813 1.755213
11.438318 2.228966
11.601746 -inf
11.585759 2.048810
11.591390 -inf
11.586171 1.745502
11.574970 -inf
11.656409 -inf
11.611781 2.045402
11.602601 2.084348
11.507426 1.929016
11.559540 1.960335
11.612663 -inf
11.610322 -inf
11.537029 1.997233
11.610384 2.027285
11.606962 -inf
11.497857 1.919949
11.587374 1.919385
11.357998 1.873501
11.592603 2.003344
11.540041 2.097885
11.550319 1.945803
11.593884 -inf
11.552554 -inf
11.485456 2.210306
11.577785 2.046998
11.584378 -inf
11.598412 2.041923
11.556922 -inf
11.441876 2.021261
11.033989 2.374524
11.590587 -inf
11.507368 2.096958
11.564298 -inf
11.580096 -inf
11.516061 1.935892
11.574546 -inf
11.548205 -inf
11.618212 -inf
11.572013 -inf
11.588296 1.901212
11.529546 -inf
11.545337 2.095574
11.599131 2.144088
11.546493 -inf
11.564474 -inf
11.618632 -inf
11.589709 -inf
11.598665 -inf
11.438295 2.181311
11.551417 1.901173
11.592045 -inf
11.570977 2.004692
11.391747 -inf
11.556159 2.041128
11.540931 1.993436
11.573908 -inf
11.484120 1.785221
11.608703 -inf
11.576171 1.887830
11.588806 -inf
11.308890 1.854998
11.588023 -inf
11.569837 -inf
11.571244 -inf
11.557899 -inf
11.508998 1.978679
11.575053 -inf
11.456918 1.861653
11.597779 -inf
11.591172 -inf
11.507556 1.996913
11.593849 1.842572
11.494637 -inf
11.530418 1.967347
11.561523 1.945912
11.475892 1.986220
11.554161 -inf
11.579379 -inf
11.564828 -inf
11.397079 1.728609
11.473693 2.014955
11.594173 -inf
11.523947 1.852934
11.544771 1.993869
11.557241 1.899699
11.562436 2.075038
11.570623 -inf
11.383172 -inf
11.547481 2.122658
11.480296 1.938458
11.561188 -inf
11.572416 -inf
11.514393 -inf
11.505115 -inf
11.561408 -inf
11.516007 2.044715
11.558546 2.073019
11.519618 1.921080
11.571955 -inf
11.560323 2.089422
11.220019 1.882598
11.520241 1.944589
11.567409 -inf
11.269529 1.958004
11.546595 2.148665
11.535558 -inf
11.443607 2.023423
11.557464 -inf
11.525198 -inf
11.525145 1.940050
11.514281 1.945505
11.590197 -inf
11.518923 -inf
10.808169 1.924958
11.502825 2.007814
11.525316 1.862414
11.479843 -inf
11.347220 1.941726
11.528440 1.894472
11.567050 -inf
11.559992 -inf
11.511059 -inf
11.562351 -inf
11.539072 2.025525
11.521577 1.994849
11.554039 -inf
11.476841 1.790105
11.592430 -inf
11.526205 -inf
11.473582 2.026651
11.499719 2.011226
11.557665 -inf
11.509697 -inf
11.538856 1.992063
11.509698 -inf
11.580513 -inf
11.417481 1.838931
11.489595 2.029800
11.244283 1.873846
11.561112 2.090866
11.527993 -inf
11.466192 1.766683
11.480273 2.011679
11.238357 -inf
11.355556 1.815938
11.550353 -inf
11.548738 2.075278
11.303524 2.075670
11.484263 2.055527
11.542122 1.985210
11.515886 1.995132
11.367134 1.952547
11.549868 -inf
11.527786 -inf
11.532402 -inf
11.527260 2.068393
11.495241 1.967722
11.524105 1.914348
11.498592 1.912621
11.436036 1.955282
11.554961 -inf
11.569794 -inf
11.558707 -inf
11.528997 -inf
11.530725 1.970276
11.481572 -inf
11.496767 -inf
11.346156 2.051672
11.542452 2.060650
11.541303 -inf
11.495136 1.692447
11.517999 -inf
11.492718 2.425851
11.544993 -inf
11.524941 -inf
11.491827 2.232232
11.502930 2.032312
11.442620 -inf
11.179481 2.157799
11.462971 -inf
11.528492 -inf
11.498030 1.794666
11.516226 -inf
11.348133 -inf
11.491238 1.822429
11.565790 -inf
11.425206 1.843994
11.523253 -inf
11.533495 -inf
11.469754 2.229394
11.541627 -inf
11.527014 -inf
11.499598 -inf
11.352588 2.058966
11.494895 1.964614
11.494479 -inf
11.527292 2.082278
11.485784 1.929984
11.270364 1.743056
11.485218 1.813723
11.497658 -inf
11.513419 1.563738
11.525753 -inf
11.441045 1.923297
11.319271 1.918947
11.476120 -inf
11.523849 -inf
11.537888 -inf
11.448437 1.891391
11.402715 1.892675
10.757749 1.902111
11.521880 -inf
11.515185 -inf
11.479264 2.455040
11.544865 -inf
11.484425 2.013635
11.511907 -inf
11.406449 1.920335
11.507404 -inf
11.493355 2.127382
11.510093 -inf
11.479748 -inf
11.457130 -inf
11.307055 1.870347
11.188497 -inf
11.485164 -inf
11.490026 2.007493
11.522123 2.283136
11.464879 -inf
11.350276 -inf
11.521255 2.004515
11.521981 -inf
11.289452 1.783090
11.482110 2.100328
11.335696 2.008116
11.514590 2.029288
11.280801 2.007085
11.525171 -inf
11.497944 1.873931
11.514844 -inf
11.509069 -inf
11.522570 -inf
11.398028 1.925056
11.510016 -inf
11.505701 -inf
11.517135 2.125830
10.935284 -inf
11.430788 1.783569
11.446130 -inf
11.506085 -inf
11.459378 1.993223
11.406030 2.005952
11.481076 -inf
11.503575 -inf
11.464660 1.987068
11.427921 2.029084
11.400415 1.930423
11.248279 2.207598
11.394932 -inf
11.481253 -inf
11.437865 2.057464
11.403113 1.754393
11.509918 1.909051
11.414766 2.002687
11.481023 2.077871
11.474318 1.947318
11.460274 1.817774
11.464691 -inf
11.343713 1.677504
11.497167 -inf
11.534006 -inf
11.490636 2.029458
11.326044 1.821888
11.450983 1.991205
11.441703 1.497877
11.483725 -inf
11.447927 1.948040
11.515878 -inf
11.497688 2.035760
11.480604 -inf
11.420782 1.907132
11.480626 -inf
11.479264 2.059762
11.436153 1.850808
11.422372 2.062430
11.489004 -inf
11.490413 1.749489
11.494490 1.887134
11.426317 -inf
11.266673 2.067141
11.476529 -inf
11.427020 1.938885
11.504198 -inf
11.371463 2.086903
11.491777 -inf
11.499766 -inf
11.286134 1.806496
11.495184 -inf
11.446342 -inf
11.175984 2.442041
11.483309 -inf
11.372321 1.724270
11.454518 -inf
11.400461 1.820684
11.482741 -inf
11.195815 1.637509
11.461806 -inf
11.490539 1.948545
11.443651 1.801033
11.366825 1.595607
11.461589 -inf
11.343212 1.911957
11.456888 1.934433
11.432989 1.899775
11.435897 1.646153
11.489588 -inf
11.425312 -inf
11.411674 1.736528
11.414165 -inf
11.398812 1.883266
11.370435 1.708524
11.462940 -inf
11.201251 1.972624
11.435554 -inf
11.457145 1.647478
11.438407 1.981809
11.210908 -inf
11.474247 -inf
11.359130 1.982363
11.163089 1.983756
11.482710 -inf
11.431639 1.816977
11.408583 -inf
11.467569 -inf
11.438982 -inf
11.450278 -inf
11.456301 1.994563
11.383942 1.767559
11.222746 -inf
11.445291 1.976753
11.439297 -inf
11.394746 1.864504
11.486899 1.965214
11.447383 -inf
11.145699 1.977952
11.371889 1.877158
11.382515 2.099182
11.177848 2.174307
11.474923 1.957704
11.453800 -inf
11.434881 1.913280
11.424792 1.917891
11.471059 -inf
11.346556 1.848651
11.418527 1.913136
11.365097 2.029514
11.455765 -inf
11.477902 -inf
11.410173 1.965676
11.244438 1.906626
11.462279 -inf
11.459443 -inf
11.478067 -inf
11.458648 2.079236
11.436382 -inf
11.398353 1.782873
11.452426 -inf
11.335880 1.971168
11.309994 1.818913
11.431692 2.093498
11.452471 -inf
11.420988 1.866171
11.395452 1.796720
11.420856 -inf
11.458448 -inf
11.320431 1.701664
11.450325 -inf
11.418246 -inf
11.432504 1.834794
11.423414 1.986224
11.467757 -inf
11.371479 2.062470
11.289221 1.799537
11.445747 -inf
11.407981 -inf
11.434421 -inf
11.178927 1.917885
11.391189 -inf
11.421197 1.986401
11.289445 -inf
11.454992 -inf
11.428844 1.832488
11.401951 -inf
11.430445 -inf
11.447276 -inf
11.211231 -inf
11.410531 1.702323
11.443151 -inf
11.282722 -inf
11.466588 -inf
11.426156 -inf
11.289018 2.024343
11.437234 -inf
11.202887 1.790881
11.435822 -inf
11.429152 -inf
11.409615 -inf
11.433038 -inf
11.357501 1.783931
11.368057 1.679622
11.421967 -inf
11.431850 -inf
11.377284 -inf
11.409880 1.845692
11.409438 2.017862
11.440819 -inf
11.365735 -inf
10.361191 2.090064
11.450110 -inf
11.442787 -inf
11.397797 -inf
11.104047 1.793659
11.387879 -inf
11.422084 -inf
11.446271 -inf
11.440462 2.071223
11.256310 1.795576
11.410305 2.019331
11.398274 2.014862
11.392474 -inf
11.441541 -inf
11.407413 -inf
11.373152 1.759908
11.185971 -inf
11.398497 -inf
11.254697 1.898991
11.419113 2.131789
11.433801 2.160715
11.401557 -inf
11.395251 -inf
11.352330 2.140679
11.434486 1.992536
11.436737 -inf
11.449893 1.744642
11.397323 -inf
11.439032 -inf
11.410526 1.995976
11.401699 -inf
11.197389 1.984216
11.437230 -inf
11.420955 -inf
11.314807 2.057513
11.383497 1.904553
11.156279 1.786962
11.420346 -inf
11.427903 -inf
11.337578 1.718344
11.169805 -inf
11.390649 2.143011
11.310987 2.247802
11.414896 -inf
11.443299 -inf
11.289917 1.993412
11.397748 2.042328
11.377011 -inf
11.209645 1.820166
11.363697 1.875099
11.412287 -inf
11.348073 -inf
11.428149 -inf
11.089843 2.088058
11.401978 2.051832
11.416167 -inf
11.308798 -inf
11.365874 1.616129
11.381538 1.970657
11.376687 1.755444
11.344142 1.997263
11.402620 -inf
11.395625 1.876969
11.325284 1.966653
11.415623 -inf
11.436368 -inf
11.430335 -inf
11.396937 2.026882
11.407315 -inf
11.389745 -inf
11.336866 -inf
11.402195 -inf
11.345472 1.922877
11.213839 -inf
11.423048 -inf
11.221942 2.503271
11.384369 1.914068
11.352584 -inf
11.408221 -inf
11.391122 1.914126
11.400578 1.913771
11.310334 -inf
11.406851 1.967565
11.358805 1.684277
11.309099 -inf
11.363170 -inf
11.390831 -inf
11.393490 -inf
11.425863 -inf
11.397019 -inf
11.061460 1.883142
11.427868 -inf
11.341268 1.872754
11.199864 -inf
11.017154 1.764387
11.369846 1.795196
11.379296 -inf
11.432520 -inf
11.383201 -inf
11.250308 -inf
11.397413 -inf
11.382109 -inf
11.396139 -inf
11.388912 -inf
11.415271 -inf
11.376105 -inf
11.223238 -inf
11.383590 -inf
11.344525 -inf
11.386418 1.863980
11.385399 -inf
11.175222 -inf
11.373338 -inf
11.362354 -inf
11.296602 1.784552
11.409220 1.969430
11.387657 -inf
11.392303 -inf
11.363062 1.722580
11.392817 -inf
11.318160 1.866534
11.319312 -inf
11.354322 1.963920
11.380457 -inf
11.390204 -inf
11.348458 1.786280
11.369778 -inf
11.247006 -inf
11.388184 -inf
11.393300 -inf
11.402728 -inf
11.357437 -inf
11.364612 1.873614
11.391931 1.720166
11.367147 -inf
11.339343 1.821807
11.377724 -inf
11.372070 -inf
11.360520 -inf
11.376932 -inf
11.356374 -inf
11.356620 -inf
11.371327 -inf
11.391196 -inf
11.361162 1.774673
11.386738 -inf
11.369411 1.882647
11.293981 1.946620
11.360861 1.856492
11.349049 1.847511
11.382547 -inf
11.387584 -inf
11.376794 1.999755
11.359906 1.877312
11.226642 1.856993
11.432442 -inf
11.361482 1.527089
11.305891 1.832313
11.333355 -inf
11.386516 -inf
11.232685 2.004281
11.100304 -inf
11.337043 1.908737
11.380353 -inf
11.365802 -inf
11.315860 1.615172
11.361477 -inf
11.320312 -inf
11.283526 -inf
11.374881 -inf
11.254190 1.780719
11.268606 1.857155
11.351864 -inf
11.288139 1.927153
11.311129 -inf
11.365908 -inf
11.344333 1.970049
11.398934 -inf
11.348657 1.468928
11.281629 1.799931
11.279274 1.817159
11.371066 1.680689
11.355996 -inf
11.364468 -inf
11.333794 1.915516
11.353017 -inf
11.344081 -inf
11.347268 -inf
11.219391 -inf
11.307179 -inf
11.353557 2.085032
11.323734 -inf
11.292798 1.820336
11.336619 1.959763
11.363434 -inf
11.281954 2.434506
11.322489 -inf
11.330908 -inf
11.173060 1.883553
11.055863 -inf
11.105574 2.015512
11.275676 1.829086
11.380004 -inf
11.313032 1.918016
11.058320 1.718807
11.237542 2.265316
11.354462 1.921231
11.390628 -inf
11.348581 -inf
11.141071 1.937562
11.361665 -inf
11.304927 1.632662
11.353126 -inf
11.342994 -inf
11.335594 -inf
11.055255 1.720101
11.370925 -inf
11.371864 -inf
11.249720 -inf
11.333755 -inf
11.309010 1.783479
11.311093 1.999978
11.343212 -inf
11.367410 2.075711
11.366233 -inf
11.267375 1.747194
11.359778 -inf
11.358844 -inf
11.296269 -inf
11.351405 -inf
11.332812 -inf
11.316362 -inf
11.350889 -inf
11.332914 -inf
11.366267 -inf
11.273068 1.802755
11.210280 1.960306
11.171478 1.857967
10.631969 1.776293
11.332949 1.969097
11.379331 -inf
11.350243 -inf
11.346441 -inf
11.354211 -inf
11.274311 -inf
11.324834 -inf
11.368305 -inf
11.349397 -inf
11.331769 -inf
11.147984 1.840806
11.297904 -inf
