log10(Mass)+10    log10(VelDisp_particles)
12.257511 2.568175
13.263920 2.618390
13.168884 2.575276
13.246629 2.611575
13.274052 2.643750
13.248086 2.616693
13.179701 2.588203
13.013811 2.547856
13.176756 2.575425
13.249109 2.597242
12.962881 2.511173
13.157821 2.569761
12.746815 2.521923
13.080596 2.565732
13.200472 2.601074
13.222669 2.599263
13.249074 2.621657
13.245683 2.628592
13.150440 2.571336
13.193547 2.582324
13.157906 2.587955
12.922043 2.527588
13.046109 2.542351
13.211921 2.599138
13.088876 2.578293
13.162390 2.572529
13.206767 2.613643
13.220925 2.606786
13.085106 2.562778
13.154067 2.607731
13.151924 2.573525
13.174562 2.583715
13.178369 2.605894
13.198843 2.587703
13.131627 2.552668
12.642232 2.563364
13.166671 2.592104
13.145459 2.586375
13.194342 2.595767
13.088931 2.555360
13.168183 2.585351
13.171654 2.598325
12.724079 2.517531
13.221651 2.612337
13.161948 2.589290
13.127462 2.563786
13.163163 2.564695
13.141176 2.598808
13.149184 2.604044
12.591656 2.553343
13.065301 2.537435
13.189322 2.601059
13.082817 2.558550
13.087579 2.585532
13.105278 2.541826
12.852824 2.553669
13.133422 2.563782
13.168558 2.582958
13.074776 2.535635
13.147168 2.586565
13.083549 2.541923
12.914429 2.487131
13.135023 2.564010
13.089396 2.547500
13.116306 2.544394
13.039489 2.526710
13.094388 2.558203
12.876807 2.513721
13.148478 2.573762
13.090999 2.602637
12.870359 2.462656
13.162221 2.596573
12.976731 2.519672
13.104341 2.574652
13.131840 2.577932
12.964285 2.529111
13.007452 2.513224
12.767813 2.519537
13.138957 2.573724
13.117567 2.565837
13.025490 2.519844
12.824536 2.502235
13.020230 2.585263
13.082962 2.580406
13.145824 2.598467
13.007633 2.523380
13.100099 2.565058
12.999702 2.554826
13.051415 2.531836
13.103248 2.570189
13.052414 2.543913
13.008497 2.546084
13.128769 2.585055
13.000824 2.529365
13.042826 2.532838
13.067806 2.546144
13.069272 2.565660
13.044026 2.553318
12.999345 2.493337
12.937316 2.512900
13.111957 2.567554
13.114500 2.580200
13.112000 2.564247
12.986722 2.532873
12.939852 2.514643
13.124155 2.609192
13.097162 2.554929
13.056766 2.557421
13.029331 2.524402
13.003613 2.541457
13.048959 2.542455
12.969306 2.512014
12.882132 2.486721
13.040767 2.566266
12.967260 2.523506
13.079129 2.571367
13.002131 2.510890
12.974516 2.526928
13.071257 2.577373
13.019316 2.523470
13.042787 2.546223
13.011352 2.537016
13.049285 2.568720
13.014369 2.533149
13.012306 2.529446
13.006465 2.533879
13.050410 2.566646
12.993282 2.521785
12.599427 2.493428
13.095866 2.563704
12.975452 2.501994
12.945307 2.502029
12.891695 2.497922
13.029057 2.551611
12.213501 2.467501
13.017473 2.530087
13.043715 2.552137
13.041908 2.543731
13.049154 2.545392
12.923817 2.586134
12.954182 2.531184
13.061667 2.550473
13.046073 2.563689
13.019730 2.528238
12.870155 2.510453
13.040930 2.540812
13.083294 2.599901
12.959950 2.515486
13.041298 2.555052
13.002710 2.492573
13.009600 2.548979
12.973642 2.528635
13.015795 2.519812
12.981280 2.521838
13.041173 2.542042
13.021129 2.549057
12.542161 2.467201
12.997684 2.556314
12.969284 2.507578
13.039691 2.547225
12.949646 2.534555
12.861385 2.494091
12.559066 2.412478
12.872018 2.489535
12.961796 2.506978
13.004231 2.516637
12.905366 2.527067
12.970758 2.521331
12.957517 2.503662
12.978922 2.517293
13.005985 2.522846
12.913191 2.496824
12.513534 2.416251
12.993360 2.525971
12.980788 2.522065
12.906318 2.505086
12.820810 2.457990
13.024322 2.552469
13.005867 2.543586
12.546125 2.442006
12.986870 2.546614
13.007706 2.537672
12.987706 2.528832
13.000423 2.554167
12.845557 2.480118
12.775396 2.449906
12.953495 2.527095
12.984878 2.518065
12.892783 2.476467
12.855005 2.502977
12.991611 2.545438
12.986046 2.512355
12.942176 2.499905
12.975118 2.526090
13.007178 2.540011
12.920116 2.488626
12.902416 2.489177
12.965714 2.503717
12.909648 2.485666
12.916962 2.517351
12.967171 2.532968
12.993509 2.541070
12.967576 2.518192
12.991416 2.533194
12.972404 2.505374
12.997687 2.535008
12.925757 2.487322
12.904171 2.474456
12.862454 2.472239
12.903436 2.498926
12.903890 2.471141
13.007455 2.555862
12.984634 2.537622
12.952607 2.521355
12.934113 2.511705
12.851694 2.457899
12.943009 2.507789
12.963979 2.511618
12.977746 2.529995
12.960330 2.523088
12.993812 2.533573
12.740330 2.454031
12.893096 2.493144
12.865465 2.497543
12.951900 2.511516
12.851161 2.492888
12.708713 2.467432
12.870894 2.465419
12.676707 2.430376
12.923025 2.504438
12.889484 2.512882
12.744151 2.482756
12.940164 2.503941
12.808593 2.488629
12.914492 2.486461
12.892698 2.477309
12.830664 2.454732
12.915995 2.493510
12.907010 2.512034
12.897514 2.470594
12.930085 2.506266
12.961938 2.524080
12.958905 2.529368
12.948582 2.517687
12.723443 2.442609
12.900090 2.495150
12.964833 2.518778
12.894126 2.493256
12.930727 2.495923
12.580392 2.413602
12.900456 2.490424
12.767497 2.442630
12.814991 2.460260
12.889286 2.506295
12.468382 2.417609
12.926906 2.506405
12.929108 2.504197
12.888632 2.491977
12.905392 2.506954
12.875792 2.476223
12.897190 2.480292
12.959731 2.558124
12.893910 2.502439
12.296428 2.496191
12.845595 2.471523
12.858801 2.462756
12.876291 2.489957
12.879654 2.490326
12.893346 2.501799
12.908072 2.512421
12.454923 2.409849
12.923296 2.510780
12.895568 2.495858
12.239434 2.497664
12.850808 2.473809
12.724386 2.462557
12.897951 2.506561
12.859495 2.476116
12.830845 2.446449
12.923158 2.517679
12.865652 2.493582
12.868992 2.472466
12.868724 2.519463
12.890208 2.521143
12.608363 2.420232
12.660560 2.429453
12.882082 2.484439
12.905525 2.525197
12.905888 2.523224
12.843003 2.482788
12.874913 2.488892
12.862738 2.488173
12.884662 2.503339
12.867230 2.492678
12.726127 2.457742
12.904825 2.513506
12.800971 2.470638
12.785719 2.478347
12.825516 2.490033
12.821373 2.482428
12.589659 2.398438
12.795976 2.473235
12.864365 2.466414
12.871604 2.505912
12.273708 2.475801
12.692859 2.437341
12.503253 2.426136
12.775466 2.437615
12.908115 2.585299
12.861254 2.517324
12.829767 2.454106
12.833335 2.498508
12.732882 2.422704
12.868089 2.551931
12.793486 2.493471
12.858973 2.519018
12.770088 2.435473
12.845783 2.462734
12.821528 2.467221
12.756344 2.441005
12.852030 2.480601
12.803546 2.457485
12.862273 2.491304
12.858085 2.493532
12.794713 2.443652
12.830134 2.484287
12.566011 2.390822
12.836891 2.485075
12.699088 2.437642
12.801357 2.455311
12.542537 2.394298
12.809421 2.466120
12.745658 2.457997
12.871554 2.505025
12.859929 2.482666
12.722128 2.423057
12.711449 2.447787
12.555192 2.398818
12.639065 2.438628
12.687010 2.425156
12.807356 2.449131
12.788135 2.458492
12.516209 2.373851
12.873699 2.487811
12.623803 2.402137
12.807494 2.466431
12.571007 2.412124
12.709987 2.417523
12.813314 2.450523
12.832635 2.477022
12.648306 2.426785
12.626561 2.401162
12.831439 2.475856
12.786652 2.453482
11.808632 2.477479
12.846712 2.486532
12.853175 2.460699
12.767381 2.477559
12.775219 2.450169
12.688770 2.426412
12.819417 2.473270
12.830758 2.467890
12.683619 2.416862
12.836994 2.474627
12.777032 2.481369
12.844779 2.522865
12.790614 2.435501
12.829543 2.475643
11.827045 2.450671
12.822288 2.494335
12.837747 2.463633
12.825563 2.483501
12.783189 2.481990
12.794104 2.485037
12.804938 2.472528
12.764764 2.448499
12.824792 2.470034
12.832184 2.485298
12.799665 2.448861
12.789627 2.470701
12.757388 2.441142
12.778071 2.445849
12.731511 2.437090
12.768577 2.445761
12.816212 2.473622
12.753834 2.441922
12.724320 2.421608
12.821485 2.467499
12.689129 2.425005
12.798967 2.471965
12.656938 2.419395
12.743088 2.445673
12.789322 2.462291
12.818116 2.477217
12.805385 2.476866
12.782350 2.446295
12.811158 2.473525
12.770867 2.438777
12.850948 2.508727
12.760561 2.459371
12.827518 2.508559
12.819519 2.459699
12.789356 2.468003
12.559271 2.377897
12.778804 2.459147
12.829035 2.487564
12.732994 2.434539
12.813972 2.487945
12.479175 2.392367
12.786236 2.450718
12.062057 2.392837
12.728997 2.483956
12.806947 2.480568
12.798234 2.450557
12.784525 2.454922
12.737646 2.439898
12.821784 2.476819
12.826773 2.484674
12.784053 2.447090
12.738688 2.439411
12.805244 2.463233
12.745662 2.436684
12.802639 2.467897
12.797307 2.477161
12.697320 2.424276
12.773139 2.451325
12.740267 2.446824
12.533237 2.394200
12.773044 2.470473
12.708893 2.440382
12.767569 2.444731
12.538013 2.359885
12.813163 2.474015
12.365403 2.358745
12.757401 2.465012
12.750173 2.442838
12.807190 2.470255
12.679173 2.401622
12.781788 2.455988
12.782384 2.464212
12.708711 2.439701
12.646682 2.433411
12.809862 2.497683
12.670660 2.455291
12.770150 2.440506
12.759404 2.437083
12.776286 2.457997
12.775180 2.462612
12.765708 2.449574
12.770489 2.450785
12.491409 2.390432
12.795641 2.478225
12.753466 2.450606
12.656871 2.423323
12.779867 2.484159
12.648476 2.388897
12.645505 2.422777
12.796050 2.476357
12.734888 2.454249
12.515419 2.416179
12.771203 2.450956
12.737058 2.422048
12.745355 2.424884
12.747675 2.446468
12.684741 2.416977
12.762591 2.460793
12.790349 2.468059
12.796866 2.523380
12.786215 2.503733
12.555706 2.420631
12.725807 2.442728
12.775907 2.446830
12.770341 2.459991
12.726228 2.439905
12.672082 2.452368
12.621738 2.379808
12.711208 2.430548
12.763424 2.486590
12.765563 2.493264
12.761717 2.455486
12.664540 2.424207
12.671101 2.424462
12.724018 2.432638
12.733053 2.435521
12.765529 2.463799
12.763799 2.450699
12.699284 2.425171
12.494347 2.385732
12.719659 2.503647
12.449671 2.495689
12.723721 2.436731
12.780618 2.472332
12.706540 2.462806
12.754635 2.451296
12.633962 2.396700
12.582727 2.387214
12.750020 2.448020
12.744098 2.450515
12.710736 2.455115
12.667600 2.421714
12.744829 2.452206
12.688469 2.464159
12.560870 2.412991
12.586088 2.407299
12.604820 2.397881
12.622808 2.387804
12.732804 2.449769
12.744201 2.454283
12.728994 2.445276
12.612012 2.384600
12.734696 2.455577
12.723782 2.430280
12.558616 2.358246
12.539343 2.412081
12.646205 2.392730
12.686177 2.398471
12.720089 2.449000
12.628827 2.453529
12.713742 2.422395
12.172594 2.359170
12.736456 2.431277
12.740055 2.446197
12.733614 2.436552
12.732940 2.439137
12.730649 2.442667
12.697805 2.421943
12.728932 2.473685
12.691377 2.430074
12.746785 2.449747
12.580923 2.367824
12.675713 2.421561
12.647832 2.409704
12.727262 2.438252
12.678108 2.440895
12.707030 2.439608
12.686034 2.429697
12.686677 2.410976
12.708869 2.435118
12.638135 2.403963
12.473279 2.369037
12.665470 2.420367
12.704648 2.422278
12.733830 2.475089
12.633215 2.404290
12.689711 2.402050
12.709178 2.432113
12.728007 2.443388
12.703665 2.438277
12.697558 2.425002
12.686654 2.434930
12.686451 2.437120
12.627872 2.384321
12.582088 2.401746
12.671453 2.423474
12.732393 2.458550
12.696358 2.440573
12.647071 2.451243
12.631032 2.426777
12.687614 2.422096
12.707179 2.444529
12.665533 2.417931
12.737449 2.453305
12.689465 2.432423
12.641280 2.406582
12.665634 2.463811
12.576402 2.396202
12.521491 2.367217
12.601998 2.374243
12.664080 2.424003
12.639731 2.397139
12.645552 2.405002
12.689716 2.421855
12.617705 2.398867
12.666656 2.419448
12.532231 2.394690
12.608676 2.366369
12.353943 2.312265
12.700228 2.431412
12.622710 2.419101
12.668103 2.455247
12.685323 2.431428
12.707388 2.455422
12.631730 2.412999
12.675802 2.413515
12.679214 2.430729
12.661884 2.423196
12.624400 2.401149
12.697287 2.428204
12.680348 2.417214
12.650034 2.405011
12.638921 2.421357
12.692387 2.417653
12.672241 2.411101
12.496737 2.342008
12.472592 2.680360
12.692722 2.434542
12.592714 2.371738
12.680029 2.417844
12.725214 2.459827
12.643927 2.409699
12.656991 2.438529
12.444984 2.353472
12.557143 2.391721
12.400715 2.338312
12.640172 2.398732
12.621210 2.366686
12.645264 2.415540
12.390526 2.328758
12.697365 2.429600
12.689296 2.433032
12.686543 2.428708
12.397519 2.373385
12.663598 2.414711
12.593360 2.403329
12.536116 2.389132
12.547580 2.450368
11.600761 2.369518
12.574678 2.385997
12.693216 2.423914
12.591526 2.370066
12.661979 2.413058
12.674992 2.426698
12.574040 2.376502
12.586131 2.393873
12.581349 2.375303
12.634461 2.409504
12.644377 2.411292
12.705857 2.479860
12.521987 2.372732
12.616490 2.405966
12.686777 2.451150
12.581644 2.388980
12.288869 2.363094
12.556556 2.396702
12.674637 2.414670
12.538585 2.377574
12.671235 2.428555
12.646990 2.406524
12.667737 2.416164
12.632781 2.410929
12.667559 2.483368
12.612644 2.387986
12.627108 2.379922
12.488424 2.543527
12.310121 2.351794
12.650590 2.414341
12.558918 2.399069
12.519040 2.367051
12.668073 2.408201
12.660610 2.413848
12.652214 2.440555
12.654818 2.423512
12.263079 2.624363
12.563419 2.379149
12.672652 2.430170
12.500311 2.369270
12.574406 2.400211
12.645307 2.419445
12.655789 2.423142
12.642562 2.399386
12.620551 2.431132
12.649652 2.421604
12.599649 2.409303
12.415573 2.342526
12.564910 2.374437
12.659936 2.416943
12.583403 2.366792
12.655058 2.417325
12.646849 2.428103
12.567852 2.395632
12.632681 2.418941
12.588264 2.359883
12.354698 2.420012
12.635643 2.428331
12.490757 2.355576
12.687457 2.430710
12.646416 2.406509
12.597030 2.387648
12.540791 2.363746
12.075761 2.402243
12.651767 2.427357
12.573621 2.375316
12.645154 2.415098
12.665883 2.427844
12.415504 2.354935
12.628077 2.424246
12.613416 2.391205
12.659520 2.434010
12.584427 2.382215
12.631612 2.402906
12.598178 2.381583
12.576672 2.386064
12.592506 2.379947
12.568847 2.398199
12.569853 2.371141
12.578939 2.398804
12.613253 2.395142
12.579960 2.391128
12.525313 2.364918
12.642861 2.433043
12.649996 2.407340
12.610356 2.398930
12.326521 2.375962
12.516385 2.369746
12.593927 2.395332
12.581044 2.391004
12.411719 2.338962
12.634905 2.404071
12.588708 2.369622
12.618027 2.376848
12.366805 2.359572
12.607306 2.410045
12.463060 2.354342
11.795895 2.355484
12.520817 2.363882
12.595347 2.393738
12.489109 2.353732
12.359750 2.325692
12.580914 2.381967
12.622090 2.409452
12.623199 2.361749
12.636721 2.469295
12.533742 2.377565
12.659915 2.443671
12.561994 2.378985
12.407742 2.339650
12.602797 2.403922
12.563626 2.395871
12.624681 2.417967
12.541454 2.377527
12.570905 2.389757
12.414796 2.337684
12.631949 2.411876
12.621496 2.433332
12.547989 2.388841
12.571081 2.395047
12.610463 2.397194
12.603959 2.380353
12.574987 2.394418
12.586955 2.403126
12.537900 2.359261
12.625697 2.411434
12.541818 2.367529
12.273371 2.319594
12.401830 2.329158
12.605150 2.405976
12.513508 2.377573
12.533940 2.390132
12.585716 2.386036
12.553936 2.373031
12.340186 2.295688
11.833809 2.274275
12.588829 2.399500
12.576207 2.515952
12.578632 2.384760
12.406458 2.360583
12.628192 2.405360
12.515437 2.371168
12.577962 2.393106
12.623971 2.415444
12.586458 2.379137
12.628646 2.459864
12.573069 2.392213
12.513903 2.373750
12.580118 2.378970
12.607955 2.399905
12.630962 2.426781
12.620281 2.416587
12.543900 2.358098
12.591955 2.420806
12.574385 2.394154
12.508798 2.358913
12.542419 2.355495
12.383887 2.327671
12.618084 2.390920
12.466698 2.326471
12.534091 2.383966
12.431344 2.345652
12.468252 2.403421
12.555692 2.388767
12.572288 2.423653
12.617886 2.395996
12.503454 2.365163
12.540764 2.371947
12.593364 2.413420
12.457780 2.343423
12.500527 2.350181
12.605319 2.409676
12.602260 2.411798
12.523412 2.385739
12.459172 2.349757
12.563437 2.375688
12.570887 2.383787
12.604102 2.384348
12.418208 2.329561
12.599778 2.446027
12.548053 2.364478
12.608282 2.394828
12.493011 2.380033
12.283610 2.343513
12.531321 2.373312
12.529906 2.359390
12.600082 2.413183
12.596279 2.405203
12.513208 2.356494
12.574723 2.378826
12.603337 2.408288
12.463105 2.362443
12.560917 2.372781
12.587678 2.390851
12.491322 2.350091
12.576685 2.386047
12.563168 2.445988
12.256292 2.346773
12.590449 2.402989
12.596242 2.410857
12.575669 2.400513
12.314867 2.314304
12.506684 2.354761
12.565928 2.402354
12.610406 2.432215
12.282406 2.316411
12.392801 2.309469
12.565572 2.397621
12.580751 2.394090
12.548469 2.369957
12.519890 2.360532
12.353762 2.316967
12.539586 2.390184
12.581774 2.404851
12.448909 2.357548
12.229548 2.333342
12.499640 2.333542
12.035137 2.327516
12.523871 2.367909
12.553446 2.395100
12.511080 2.362637
12.561292 2.387069
12.537042 2.369158
12.491193 2.353221
12.562549 2.389588
12.383688 2.333567
12.561839 2.406802
12.421181 2.350153
11.865887 2.408686
12.363047 2.325097
12.564380 2.379981
12.548586 2.370273
12.223807 2.371163
12.361324 2.347325
12.540340 2.438731
12.143610 2.327724
12.582744 2.405913
12.531461 2.380356
12.504737 2.354832
12.433297 2.345826
12.585668 2.390767
12.541994 2.379809
12.474122 2.326931
12.551738 2.370698
12.490588 2.356199
12.287806 2.296103
12.587559 2.416394
12.432166 2.340825
12.464787 2.335085
12.576938 2.378663
12.539379 2.375052
12.480718 2.354459
12.293152 2.297977
12.538909 2.389360
12.383131 2.334593
12.558634 2.397589
12.574597 2.374871
12.502062 2.369281
12.258788 2.293834
12.527835 2.374180
12.312276 2.305766
12.363938 2.378744
12.518969 2.382165
12.550649 2.367125
12.404110 2.340512
11.829793 2.413158
12.370785 2.335119
12.365612 2.343255
12.341247 2.299165
12.527033 2.387860
12.548883 2.406312
12.516890 2.364134
12.445077 2.349677
12.530464 2.355796
12.520483 2.372214
12.287317 2.309234
12.159603 2.295888
12.326066 2.297942
12.556068 2.376541
12.354305 2.314750
12.355811 2.302857
12.537382 2.392233
12.422542 2.335374
12.565448 2.398785
12.554681 2.384234
12.398261 2.328935
12.551966 2.392782
12.543403 2.369619
12.510503 2.368919
12.519960 2.379918
12.476433 2.362008
12.542268 2.396284
12.497822 2.417032
12.537849 2.386246
12.438004 2.325650
12.165516 2.356783
12.490903 2.368142
12.553425 2.389222
12.499786 2.370628
12.330981 2.322604
12.505741 2.350014
12.467893 2.351703
12.472922 2.331613
12.528314 2.387000
12.320573 2.331109
12.465753 2.359355
12.514864 2.361597
12.041601 2.287411
12.414453 2.344992
12.490808 2.366102
12.428376 2.323675
12.511931 2.356166
12.414107 2.331063
12.443412 2.306665
12.476987 2.371270
12.532968 2.385489
12.269369 2.297128
12.503455 2.375663
12.030981 2.317273
12.520370 2.355780
12.499919 2.358046
12.495295 2.363428
12.515287 2.364517
12.305427 2.336192
12.459780 2.348180
12.485819 2.349314
12.450671 2.341577
12.510082 2.372977
12.496565 2.345589
12.464066 2.421906
12.514168 2.371925
12.542689 2.440603
12.353522 2.322604
12.417941 2.348044
12.502856 2.362191
12.483818 2.355315
12.431978 2.342383
12.447104 2.359826
12.459011 2.336853
12.531191 2.374043
12.509967 2.374303
12.260597 2.326455
12.297704 2.309064
12.527961 2.388548
12.393560 2.335729
12.343157 2.321044
12.454713 2.332011
12.471258 2.345069
12.508270 2.360607
12.418262 2.322304
12.105861 2.253433
12.475024 2.365671
12.475580 2.355750
12.233273 2.314010
12.460929 2.349193
12.502067 2.355096
